""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0F04510	104.583891183201	1.69899346261925	0.544374358572641	3.12100200140587	0.00180236809236583	0.00574235488218241	S_eubayanus	SPGP0F04510	XP_018222040.1	A0A0L8RJ07	A0A0L8RJ07_SACEU	DI49_1769				DI49_1769	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	392		carbon catabolite repression of transcription from RNA polymerase II promoter by glucose [GO:0000433]; positive regulation of filamentous growth of a population of unicellular organisms in response to starvation [GO:1900436]; positive regulation of transcription by RNA polymerase II [GO:0045944]	DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	mitochondrion [GO:0005739]; nucleus [GO:0005634]																
SPGP0F04670	3.07323007085956	2.57051371920917	1.07831697142246	2.38382014503424	0.0171339739771748	0.0417004937435351	S_eubayanus	SPGP0F04670	XP_018222025.1	A0A0L8RIZ2	A0A0L8RIZ2_SACEU	DI49_1753				DI49_1753	MTC3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	123			cytochrome-c oxidase activity [GO:0004129]	integral component of membrane [GO:0016021]													"TRANSMEM 92..109;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0F04710	41.1895576788732	1.09606118124133	0.337661775753533	3.24603274621575	0.00117025377685862	0.00388697561294572	S_eubayanus	SPGP0F04710	XP_018222022.1	A0A0L8RIH5	A0A0L8RIH5_SACEU	DI49_1750				DI49_1750	SAP4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	814		G1/S transition of mitotic cell cycle [GO:0000082]; regulation of phosphoprotein phosphatase activity [GO:0043666]	protein phosphatase binding [GO:0019903]																	
SPGP0F04850	364.306910980011	-1.4400047510413	0.26506630825316	-5.43262084318155	5.55323216151765e-08	4.3489919287391e-07	S_eubayanus	SPGP0F04850	XP_018222009.1	A0A0L8RJF9	A0A0L8RJF9_SACEU	DI49_1737				DI49_1737	GUS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	738		glutamyl-tRNA aminoacylation [GO:0006424]	ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]	cytoplasmic stress granule [GO:0010494]; methionyl glutamyl tRNA synthetase complex [GO:0017102]; mitochondrion [GO:0005739]																
SPGP0G00110	94.3352713701021	1.40253789502129	0.282941193804647	4.95699433568395	7.15920629797314e-07	4.63023328093752e-06	
SPGP0G00120	25.4918305414892	-1.54617409331247	0.389940453763467	-3.96515436751878	7.33484636218692e-05	0.000318605191216566	S_cerevisiae	SPGP0G00120	P47178	P47178	DAN1_YEAST	DAN1 CCW13 YJR150C J2217	DAN1	CCW13	YJR150C	J2217	Cell wall protein DAN1 (Covalently-linked cell wall protein 13) (Delayed anaerobic protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	298		fungal-type cell wall organization [GO:0031505]; sterol transport [GO:0015918]	structural constituent of cell wall [GO:0005199]	anchored component of membrane [GO:0031225]; cell periphery [GO:0071944]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]	FUNCTION: Component of the cell wall.										SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:10322008}. Membrane {ECO:0000269|PubMed:10322008}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:10322008}. Note=Covalently-linked GPI-modified cell wall protein (GPI-CWP).					
SPGP0G00320	526.962410033213	1.08375210573771	0.123788643323682	8.75485890013283	2.04358986974196e-18	5.69752855684059e-17	S_cerevisiae	SPGP0G00320	P47164	P47164	MET7_YEAST	STR2 YJR130C J2063	STR2		YJR130C	J2063	Cystathionine gamma-synthase (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase) (Sulfur transfer protein 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	639	2.5.1.48	methionine biosynthetic process [GO:0009086]; sulfur compound metabolic process [GO:0006790]; transsulfuration [GO:0019346]	cystathionine gamma-synthase activity [GO:0003962]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Catalyzes the formation of L-cystathionine from O-succinyl-L-homoserine (OSHS) and L-cysteine, via a gamma-replacement reaction. In the absence of thiol, catalyzes gamma-elimination to form 2-oxobutanoate, succinate and ammonia (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=L-cysteine + O-succinyl-L-homoserine = H(+) + L,L-cystathionine + succinate; Xref=Rhea:RHEA:20397, ChEBI:CHEBI:15378, ChEBI:CHEBI:30031, ChEBI:CHEBI:35235, ChEBI:CHEBI:57661, ChEBI:CHEBI:58161; EC=2.5.1.48;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; 			PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-cystathionine from O-succinyl-L-homoserine: step 1/1.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.					
SPGP0G00510	2223.65310066835	2.40577757207153	0.199876249048541	12.0363354001469	2.28899859107439e-33	2.05352635977476e-31	S_cerevisiae	SPGP0G00510	P03965	P03965	CARB_YEAST	CPA2 YJR109C J2002	CPA2		YJR109C	J2002	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Arginine-specific carbamoyl-phosphate synthetase, ammonia chain)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1118	6.3.5.5	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; arginine biosynthetic process [GO:0006526]; citrulline biosynthetic process [GO:0019240]; nitrogen compound metabolic process [GO:0006807]; UTP biosynthetic process [GO:0006228]	aspartate carbamoyltransferase activity [GO:0004070]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; dihydroorotase activity [GO:0004151]; metal ion binding [GO:0046872]	carbamoyl-phosphate synthase complex [GO:0005951]; cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=2 ATP + H2O + hydrogencarbonate + L-glutamine = 2 ADP + carbamoyl phosphate + 2 H(+) + L-glutamate + phosphate; Xref=Rhea:RHEA:18633, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:17544, ChEBI:CHEBI:29985, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:58228, ChEBI:CHEBI:58359, ChEBI:CHEBI:456216; EC=6.3.5.5;		COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 3 Mn(2+) ions per subunit. {ECO:0000250};			PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1.				SUBCELLULAR LOCATION: Cytoplasm.			SUBUNIT: Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.		
SPGP0G00530	227.809480746933	1.7064503168144	0.278859309671397	6.11939518470891	9.39311912749028e-10	9.87367197380388e-09	
SPGP0G00540	48.6042236003251	1.3161835370539	0.287365079404369	4.58017912190998	4.64577874829841e-06	2.60652639246637e-05	S_cerevisiae	SPGP0G00540	P47145	P47145	YJ77_YEAST	YJR107W J1983			YJR107W	J1983	Putative lipase YJR107W (EC 3.1.1.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	328	3.1.1.-	lipid catabolic process [GO:0016042]	lipase activity [GO:0016298]																	
SPGP0G00570	26.7636233185499	1.69727349093194	0.418651058995728	4.05414832821254	5.03172833246687e-05	0.000227815868774344	S_cerevisiae	SPGP0G00570	P00445	P00445	SODC_YEAST	SOD1 YJR104C J1968	SOD1		YJR104C	J1968	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	154	1.15.1.1	age-dependent response to reactive oxygen species involved in chronological cell aging [GO:0001320]; cellular copper ion homeostasis [GO:0006878]; cellular zinc ion homeostasis [GO:0006882]; fungal-type cell wall organization [GO:0031505]; negative regulation of cellular respiration [GO:1901856]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress [GO:0036091]; protein stabilization [GO:0050821]; removal of superoxide radicals [GO:0019430]; superoxide metabolic process [GO:0006801]	copper ion binding [GO:0005507]; superoxide dismutase activity [GO:0004784]	cell [GO:0005623]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Destroys radicals which are normally produced within the cells and which are toxic to biological systems.	CATALYTIC ACTIVITY: Reaction=2 H(+) + 2 superoxide = H2O2 + O2; Xref=Rhea:RHEA:20696, ChEBI:CHEBI:15378, ChEBI:CHEBI:15379, ChEBI:CHEBI:16240, ChEBI:CHEBI:18421; EC=1.15.1.1;		COFACTOR: Name=Cu cation; Xref=ChEBI:CHEBI:23378;  Note=Binds 1 copper ion per subunit.; COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105;  Note=Binds 1 zinc ion per subunit.;							SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11500508}. Mitochondrion intermembrane space {ECO:0000269|PubMed:11500508, ECO:0000269|PubMed:22984289}. Note=A small percentage (around 1-5 percent) localizes to the mitochondrial intermembrane space.			SUBUNIT: Homodimer in holo form. In apo form, heterodimer with CCS1. Zinc-binding at 'His-16' of CCS1 and Glu-43 of apo-SOD1 is required for this heterodimerization. {ECO:0000269|PubMed:10026301, ECO:0000269|PubMed:11524675, ECO:0000269|PubMed:8652572}.	P40202; P23291	
SPGP0G00600	7.47365101466814	-1.77576508538226	0.743865212533181	-2.38721351054315	0.0169766286205142	0.041395379959763	S_cerevisiae	SPGP0G00600	P47141	P47141	RT26_YEAST	RSM26 YJR101W J1952	RSM26		YJR101W	J1952	37S ribosomal protein S26, mitochondrial (Mitochondrial small ribosomal subunit protein mS42)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	266		mitochondrial translation [GO:0032543]	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]; superoxide dismutase activity [GO:0004784]	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:25609543, ECO:0000305|PubMed:28154081}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial small ribosomal subunit (mt-SSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. mS42 forms a dimer with mS43, building a large protuberance adjacent to the mRNA channel exit in the mt-SSU body. {ECO:0000269|PubMed:11278769, ECO:0000269|PubMed:12392552, ECO:0000269|PubMed:28154081}.		
SPGP0G00650	48.8326278714279	-2.35321507267844	0.336547014465724	-6.99223279818489	2.70545455701514e-12	3.93485132281127e-11	S_cerevisiae	SPGP0G00650	P47137	P47137	YJ66_YEAST	YJR096W J1926			YJR096W	J1926	Uncharacterized oxidoreductase YJR096W (EC 1.-.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	282	1.-.-.-	arabinose catabolic process [GO:0019568]; cellular response to oxidative stress [GO:0034599]; D-xylose catabolic process [GO:0042843]	alcohol dehydrogenase (NADP+) activity [GO:0008106]; alditol:NADP+ 1-oxidoreductase activity [GO:0004032]; aldo-keto reductase (NADP) activity [GO:0004033]; oxidoreductase activity [GO:0016491]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]															P33203; P39940	
SPGP0G00670	84.0134036159929	-2.12012383382124	0.643162338057658	-3.29640544597806	0.000979305731457589	0.0033258955145192	S_cerevisiae	SPGP0G00670	P0CX26	P0CX26	RL43B_YEAST	RPL43B YJR094W-A YJR094BW	RPL43B		YJR094W-A	YJR094BW	60S ribosomal protein L43-B (L37a) (Large ribosomal subunit protein eL43-B) (YL35)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92		cytoplasmic translation [GO:0002181]	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0G00680	16.1905342958184	1.79052128962564	0.463439885952565	3.86354593961061	0.000111752864665287	0.000465345913020296	S_cerevisiae	SPGP0G00680	P21190	P21190	IME1_YEAST	IME1 YJR094C J1916	IME1		YJR094C	J1916	Meiosis-inducing protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	360		meiotic cell cycle [GO:0051321]; positive regulation of transcription by RNA polymerase II [GO:0045944]; pseudohyphal growth [GO:0007124]; regulation of meiotic nuclear division [GO:0040020]; regulation of transcription by RNA polymerase II [GO:0006357]; sporulation resulting in formation of a cellular spore [GO:0030435]	transcription factor binding [GO:0008134]	nucleus [GO:0005634]	FUNCTION: Transcription factor required for sporulation and for early sporulation-specific genes expression. Positive regulator of SME1/IME2 expression. Directly activates expression of SLZ1 during meiosis. {ECO:0000269|PubMed:24269006}.										SUBCELLULAR LOCATION: Nucleus.			SUBUNIT: Interacts with UME6.		
SPGP0G00690	45.5542420802497	1.57039850087321	0.387672641510318	4.05083653763947	5.10348513814139e-05	0.000230521828697404	S_cerevisiae	SPGP0G00690	P45976	P45976	FIP1_YEAST	FIP1 YJR093C J1911	FIP1		YJR093C	J1911	Pre-mRNA polyadenylation factor FIP1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	327		mRNA polyadenylation [GO:0006378]; pre-mRNA cleavage required for polyadenylation [GO:0098789]	protein binding, bridging [GO:0030674]	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]	FUNCTION: Polymerase-regulating component of the cleavage and polyadenylation factor (CPF) complex, which plays a key role in polyadenylation-dependent pre-mRNA 3'-end formation and cooperates with cleavage factors including the CFIA complex and NAB4/CFIB. Pre-mRNA polyadenylation factor that directly interacts with poly(A) polymerase PAP1. This inhibits the extension of an oligo(A) primer by limiting access of the RNA substrate to the C-terminal RNA binding domain of PAP1. Seems to tether PAP1 to the cleavage factor I. {ECO:0000269|PubMed:11238938}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12819204}.			SUBUNIT: Component of the cleavage and polyadenylation factor (CPF) complex, which is composed of PTI1, SYC1, SSU72, GLC7, MPE1, REF2, PFS2, PTA1, YSH1/BRR5, SWD2, CFT2/YDH1, YTH1, CFT1/YHH1, FIP1 and PAP1. In the CPF complex probably interacts directly with PAP1 and YTH1. Interacts with RNA14. {ECO:0000269|PubMed:10619842, ECO:0000269|PubMed:11238938, ECO:0000269|PubMed:12626716, ECO:0000269|PubMed:12819204, ECO:0000269|PubMed:18537269, ECO:0000269|PubMed:7736590}.	P29468; Q01329; Q06102	
SPGP0G00840	6.29072439898509	-2.69319572541756	1.01475267613188	-2.65404151057154	0.00795340420935145	0.0214226502797067	S_cerevisiae	SPGP0G00840	P47124	P47124	HOC1_YEAST	HOC1 YJR075W J1830	HOC1		YJR075W	J1830	Putative glycosyltransferase HOC1 (EC 2.4.-.-) (M-Pol II subunit Hoc1p) (Mannan polymerase II complex HOC1 subunit)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	396	2.4.-.-	cell wall mannoprotein biosynthetic process [GO:0000032]; N-glycan processing [GO:0006491]; substituted mannan metabolic process [GO:0006080]	alpha-1,6-mannosyltransferase activity [GO:0000009]	alpha-1,6-mannosyltransferase complex [GO:0000136]	FUNCTION: The M-Pol II complex possesses alpha-1,6-mannosyltransferase activity and is probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins.										SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network membrane {ECO:0000269|PubMed:9055074, ECO:0000269|PubMed:9430634}; Single-pass type II membrane protein {ECO:0000269|PubMed:9055074, ECO:0000269|PubMed:9430634}.		"TRANSMEM 14..34;  /note=""Helical; Signal-anchor for type II membrane protein"";  /evidence=""ECO:0000255"""	SUBUNIT: Component of the M-Pol II complex composed of ANP1, MNN9, MNN10, MNN11 and HOC1. {ECO:0000269|PubMed:9430634, ECO:0000269|PubMed:9434768}.	P32629; P50108; P46985	
SPGP0G00910	491.633790482197	-1.12428292261514	0.187117375881354	-6.00843677568467	1.87320636202515e-09	1.84691217043633e-08	S_cerevisiae	SPGP0G00910	P47118	P47118	YAE1_YEAST	YAE1 YJR067C J1805	YAE1		YJR067C	J1805	Protein YAE1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	141		protein maturation by [4Fe-4S] cluster transfer [GO:0106035]		cytoplasm [GO:0005737]; nucleus [GO:0005634]; Yae1-Lto1 complex [GO:0062092]	FUNCTION: The complex LTO1:YAE1 functions as a target specific adapter that recruits apo-RLI1 to the cytosolic iron-sulfur protein assembly (CIA) complex machinery. {ECO:0000269|PubMed:26182403}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Forms a complex with LTO1; the complex bridges the interaction between the CIA complex and RLI1 (PubMed:23318452, PubMed:26182403). Interacts with RLI1 (PubMed:23318452, PubMed:26182403). {ECO:0000269|PubMed:23318452, ECO:0000269|PubMed:26182403}.	P53846	
