LFC 13C	padj-value 13C	LFC 22C	padj-value 22C	LFC 30C	padj-value 30C	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
1.67101105782425	3.32495930233873e-12	4.27201896756585	1.07305522550479e-70	3.42050341998544	5.45908164590976e-49	S_cerevisiae	SPGP0F01630	P48837	P48837	NUP57_YEAST	NUP57 YGR119C G6320	NUP57		YGR119C	G6320	Nucleoporin NUP57 (Nuclear pore protein NUP57)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	541		mRNA transport [GO:0051028]; NLS-bearing protein import into nucleus [GO:0006607]; nuclear pore organization [GO:0006999]; protein import into nucleus [GO:0006606]; protein localization to nuclear inner membrane [GO:0036228]	identical protein binding [GO:0042802]; structural constituent of nuclear pore [GO:0017056]	nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore central transport channel [GO:0044613]	FUNCTION: Functions as a component of the nuclear pore complex (NPC). NPC components, collectively referred to as nucleoporins (NUPs), can play the role of both NPC structural components and of docking or interaction partners for transiently associated nuclear transport factors. Active directional transport is assured by both, a Phe-Gly (FG) repeat affinity gradient for these transport factors across the NPC and a transport cofactor concentration gradient across the nuclear envelope (GSP1 and GSP2 GTPases associated predominantly with GTP in the nucleus, with GDP in the cytoplasm). NUP57 plays an important role in several nuclear transport pathways including poly(A)+ RNA, tRNA, and pre-ribosome transport. {ECO:0000269|PubMed:11387327, ECO:0000269|PubMed:11689687, ECO:0000269|PubMed:12604785, ECO:0000269|PubMed:15039779, ECO:0000269|PubMed:9017593, ECO:0000269|PubMed:9725905}.										SUBCELLULAR LOCATION: Nucleus, nuclear pore complex. Nucleus membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus membrane; Peripheral membrane protein; Nucleoplasmic side. Note=Symmetric distribution.			SUBUNIT: The nuclear pore complex (NPC) constitutes the exclusive means of nucleocytoplasmic transport. NPCs allow the passive diffusion of ions and small molecules and the active, nuclear transport receptor-mediated bidirectional transport of macromolecules such as proteins, RNAs, ribonucleoparticles (RNPs), and ribosomal subunits across the nuclear envelope. The 55-60 MDa NPC is composed of at least 31 different subunits: ASM4, CDC31, GLE1, GLE2, NDC1, NIC96, NSP1, NUP1, NUP2, NUP100, NUP116, NUP120, NUP133, NUP145, NUP157, NUP159, NUP170, NUP188, NUP192, NUP42, NUP49, NUP53, NUP57, NUP60, NUP82, NUP84, NUP85, POM152, POM34, SEC13 and SEH1. Due to its 8-fold rotational symmetry, all subunits are present with 8 copies or multiples thereof. NUP57 is part of the NUP57 subcomplex (NIC96, NSP1, NUP49, NUP57) interacting with NUP49 and NSP1. Interacts through its FG repeats with karyopherins.	Itself; Q06142; P34077; P14907; Q02629; Q02630; P49686; Q02199	
-1.03568352444885	0.00327509224030747	2.85653884061488	2.3772076449074e-20	1.94390748915587	1.42759190007494e-11	S_cerevisiae	SPGP0F01720	P24868	P24868	CG21_YEAST	CLB1 SCB1 YGR108W G5967	CLB1	SCB1	YGR108W	G5967	G2/mitotic-specific cyclin-1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	471		cell division [GO:0051301]; G2/MI transition of meiotic cell cycle [GO:0008315]; G2/M transition of mitotic cell cycle [GO:0000086]; mitotic cell cycle phase transition [GO:0044772]; mitotic spindle organization [GO:0007052]; positive regulation of mitotic spindle pole body separation [GO:0010696]; protein phosphorylation [GO:0006468]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; regulation of meiosis I [GO:0060631]	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; protein kinase binding [GO:0019901]	centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Essential for the control of the cell cycle at the G2/M (mitosis) transition. Interacts with the CDC2 protein kinase to form MPF. G2/M cyclins accumulate steadily during G2 and are abruptly destroyed at mitosis.														P20486	
2.05735198253623	5.55618443677722e-06	-4.33427177137649	1.23279859091672e-13	-2.02300905096057	1.46229020338759e-06	S_cerevisiae	SPGP0F02040	Q02260	Q02260	SMD1_YEAST	SMD1 YGR074W	SMD1		YGR074W		Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (snRNP core protein D1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146		mRNA splicing, via spliceosome [GO:0000398]; spliceosomal snRNP assembly [GO:0000387]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]	catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; cytosol [GO:0005829]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]	FUNCTION: Involved in pre-mRNA splicing. Binds snRNA U1, U2, U4 and U5 which contain a highly conserved structural motif called the Sm binding site. Also binds telomerase RNA and is required for its accumulation. {ECO:0000269|PubMed:10490028, ECO:0000269|PubMed:8430095}.										SUBCELLULAR LOCATION: Nucleus.			SUBUNIT: Component of the Sm core complex, present in spliceosomal snRNP U1, U2, U4/U6 and U5. The core complex contains SMB1, SMD1, SMD2, SMD3, SME1, SMX3 and SMX2 (Sm proteins B, D1, D2, D3, E, F and G, respectively), and is probably a heptameric ring structure. Belongs to the CWC complex (or CEF1-associated complex), a spliceosome sub-complex reminiscent of a late-stage spliceosome composed of the U2, U5 and U6 snRNAs and at least BUD13, BUD31, BRR2, CDC40, CEF1, CLF1, CUS1, CWC2, CWC15, CWC21, CWC22, CWC23, CWC24, CWC25, CWC27, ECM2, HSH155, IST3, ISY1, LEA1, MSL1, NTC20, PRP8, PRP9, PRP11, PRP19, PRP21, PRP22, PRP45, PRP46, SLU7, SMB1, SMD1, SMD2, SMD3, SMX2, SMX3, SNT309, SNU114, SPP2, SYF1, SYF2, RSE1 and YJU2. Component of the U4/U6-U5 tri-snRNP complex composed of the U4, U6 and U5 snRNAs and at least PRP3, PRP4, PRP6, PRP8, PRP18, PRP31, PRP38, SNU13, SNU23, SNU66, SNU114, SPP381, SMB1, SMD1, SMD2, SMD3, SMX2, SMX3, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, BRR2 and DIB1. {ECO:0000269|PubMed:10449419, ECO:0000269|PubMed:11302706, ECO:0000269|PubMed:11884590}.		
2.7250251740412	1.67846593754394e-64	1.90895943234209	2.48848748846696e-32	1.57042205645409	7.84160983342192e-22	S_cerevisiae	SPGP0F02780	P12383	P12383	PDR1_YEAST	PDR1 AMY1 ANT1 BOR2 CYH3 NRA2 SMR2 TIL1 TPE1 TPE3 YGL013C	PDR1	AMY1 ANT1 BOR2 CYH3 NRA2 SMR2 TIL1 TPE1 TPE3	YGL013C		Transcription factor PDR1 (Pleiotropic drug resistance protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1068		cellular response to cycloheximide [GO:0071409]; negative regulation of cell death [GO:0060548]; positive regulation of cellular response to drug [GO:2001040]; positive regulation of transcription by RNA polymerase II [GO:0045944]; transcription, DNA-templated [GO:0006351]	DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]; nucleus [GO:0005634]	FUNCTION: Positive regulator of proteins involved in permeability. PDR1 and PDR3 jointly control the transcription level of both SNQ2 and PDR5.										SUBCELLULAR LOCATION: Nucleus.				P19659	
2.06499990101891	2.58359813975916e-51	2.59141188296328	5.92783955299555e-77	1.74076372464434	3.34072705366146e-37	S_cerevisiae	SPGP0F03250	P53165	P53165	SGF73_YEAST	SGF73 YGL066W	SGF73		YGL066W		SAGA-associated factor 73 (73 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 73 kDa subunit)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	657		cellular protein-containing complex assembly [GO:0034622]; chromatin organization [GO:0006325]; chromatin silencing by small RNA [GO:0031048]; histone acetylation [GO:0016573]; histone deubiquitination [GO:0016578]; mRNA export from nucleus [GO:0006406]; positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; regulation of nucleocytoplasmic transport [GO:0046822]; regulation of protein localization to chromatin [GO:1905634]; regulation of transcription by RNA polymerase II [GO:0006357]; RITS complex assembly [GO:1904802]	enzyme activator activity [GO:0008047]; structural molecule activity [GO:0005198]	cytosol [GO:0005829]; DUBm complex [GO:0071819]; nucleus [GO:0005634]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]	FUNCTION: Functions as component of the transcription regulatory histone acetylation (HAT) complex SAGA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation of approximately 10% of yeast genes. At the promoters, SAGA is required for recruitment of the basal transcription machinery. It influences RNA polymerase II transcriptional activity through different activities such as TBP interaction (SPT3, SPT8 and SPT20) and promoter selectivity, interaction with transcription activators (GCN5, ADA2, ADA3 and TRA1), and chromatin modification through histone acetylation (GCN5) and deubiquitination (UBP8). SAGA acetylates nucleosomal histone H3 to some extent (to form H3K9ac, H3K14ac, H3K18ac and H3K23ac). SAGA interacts with DNA via upstream activating sequences (UASs).										SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.			SUBUNIT: Component of the 1.8 MDa SAGA complex, which consists of at least of TRA1, CHD1, SPT7, TAF5, ADA3, SGF73, SPT20/ADA5, SPT8, TAF12, TAF6, HFI1/ADA1, UBP8, GCN5, ADA2, SPT3, SGF29, TAF10, TAF9, SGF11 and SUS1. TAF5, TAF6, TAF9, TAF19, TAF12 and ADA1 seem to be present in 2 copies. SAGA is built of 5 distinct domains with specialized functions. Domain I (containing TRA1) probably represents the activator interaction surface. Domain II (containing TAF5 and TAF6, and probably TAF9 and TAF10), domain III (containing GCN5, TAF10, SPT7, TAF5 and ADA1, and probably ADA2, ADA3 and TAF12), and domain IV (containing HFI1/ADA1 and TAF6, and probably TAF9) are believed to play primarily an architectural role. Domain III also harbors the HAT activity. Domain V (containing SPT3 and SPT20, and probably SPT8) represents the TBP-interacting module, which may be associated transiently with SAGA. {ECO:0000269|PubMed:12052880}.	P50875	
1.26432823003028	6.96724343548908e-17	1.06784764076162	4.31173257371817e-12	1.45248255312248	2.93784835780625e-23	S_cerevisiae	SPGP0F03260	P53164	P53164	NPY1_YEAST	NPY1 YGL067W	NPY1		YGL067W		NADH pyrophosphatase (EC 3.6.1.22)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	384	3.6.1.22	NAD catabolic process [GO:0019677]; NADH metabolic process [GO:0006734]; NADP catabolic process [GO:0006742]	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; NAD+ diphosphatase activity [GO:0000210]; NADH pyrophosphatase activity [GO:0035529]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peroxisome [GO:0005777]		CATALYTIC ACTIVITY: Reaction=H2O + NAD(+) = AMP + beta-nicotinamide D-ribonucleotide + 2 H(+); Xref=Rhea:RHEA:11800, ChEBI:CHEBI:14649, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:57540, ChEBI:CHEBI:456215; EC=3.6.1.22; CATALYTIC ACTIVITY: Reaction=H2O + NADH = AMP + 2 H(+) + reduced beta-nicotinamide D-ribonucleotide; Xref=Rhea:RHEA:48868, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:57945, ChEBI:CHEBI:90832, ChEBI:CHEBI:456215; EC=3.6.1.22;		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Name=Mn(2+); Xref=ChEBI:CHEBI:29035;  Note=Divalent metal cations. Mg(2+) or Mn(2+).;										SUBUNIT: Homodimer.		
1.08444984479109	3.52349946873508e-07	-1.87579687507801	9.25977370950178e-14	-1.56353681534223	6.75455852466243e-11	S_cerevisiae	SPGP0F03280	P27999	P27999	RPB9_YEAST	RPB9 YGL070C	RPB9		YGL070C		DNA-directed RNA polymerase II subunit RPB9 (RNA polymerase II subunit B9) (B12.6) (DNA-directed RNA polymerase II 14.2 kDa polypeptide) (DNA-directed RNA polymerase II subunit 9)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	122		cellular response to DNA damage stimulus [GO:0006974]; maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter [GO:0001193]; mRNA cleavage [GO:0006379]; transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase II [GO:0006366]; transcription-coupled nucleotide-excision repair [GO:0006283]; transcription initiation from RNA polymerase II promoter [GO:0006367]	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleolus [GO:0005730]; RNA polymerase II, core complex [GO:0005665]	FUNCTION: DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Component of RNA polymerase II which synthesizes mRNA precursors and many functional non-coding RNAs. Pol II is the central component of the basal RNA polymerase II transcription machinery. It is composed of mobile elements that move relative to each other. RPB9 is part of the upper jaw surrounding the central large cleft and thought to grab the incoming DNA template. Involved in the regulation of transcription elongation. Involved in DNA repair of damage in the transcribed strand. Mediates a transcription-coupled repair (TCR) subpathway of nucleotide excision repair (NER). {ECO:0000269|PubMed:12411509}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:P32529}.			SUBUNIT: Component of the RNA polymerase II (Pol II) complex consisting of 12 subunits. {ECO:0000269|PubMed:11313498, ECO:0000269|PubMed:11313499, ECO:0000269|PubMed:11805306, ECO:0000269|PubMed:12746495, ECO:0000269|PubMed:12746498, ECO:0000269|PubMed:12914699, ECO:0000269|PubMed:14963322, ECO:0000269|PubMed:15537538, ECO:0000269|PubMed:15591044, ECO:0000269|PubMed:15610738, ECO:0000269|PubMed:16341226, ECO:0000269|PubMed:16765890}.	P20436	
-1.39713292097356	1.08540222182105e-06	1.17723078693326	2.19233009486444e-06	1.04839608243127	2.90857927472288e-05	S_cerevisiae	SPGP0F03330	P19807	P19807	HNM1_YEAST	HNM1 CTR CTR1 YGL077C	HNM1	CTR CTR1	YGL077C		Choline transport protein	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	563		(R)-carnitine transport [GO:1900749]; amino acid transport [GO:0006865]; choline transport [GO:0015871]; ethanolamine transport [GO:0034229]; glycine betaine transport [GO:0031460]	(R)-carnitine transmembrane transporter activity [GO:1901235]; choline transmembrane transporter activity [GO:0015220]; ethanolamine transmembrane transporter activity [GO:0034228]	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]	FUNCTION: Sole choline transporter in yeast.										SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.		"TRANSMEM 58..78;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 88..108;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 183..203;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 206..226;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 256..276;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 294..314;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 343..363;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 399..417;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 427..445;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 466..486;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 492..512;  /note=""Helical"";  /evidence=""ECO:0000255"""			
-1.42169046782872	1.04975955810335e-07	-2.54850433360532	4.42658885231664e-22	-1.70786729645457	6.91583177610191e-11	S_cerevisiae	SPGP0F03390	P53009	P53009	SCY1_YEAST	SCY1 YGL083W	SCY1		YGL083W		Protein kinase-like protein SCY1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	804			ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	cytosol [GO:0005829]																
-1.52677100432166	0.000316336249659229	4.51592825242133	7.46271692821647e-32	2.84697105499397	8.93011180666451e-22	S_eubayanus	SPGP0F04340	XP_018222057.1	A0A0L8RIL3	A0A0L8RIL3_SACEU	DI49_1789				DI49_1789	Protein phosphatase PP2A regulatory subunit B	unreviewed	Saccharomyces eubayanus (Yeast)	532		homologous chromosome segregation [GO:0045143]; mitotic G2/M transition checkpoint [GO:0044818]; negative regulation of exit from mitosis [GO:0001100]; negative regulation of GTPase activity [GO:0034260]; negative regulation of induction of conjugation with cellular fusion [GO:0010515]; negative regulation of septation initiation signaling [GO:0031030]; peptidyl-serine dephosphorylation [GO:0070262]; positive regulation of autophagosome assembly [GO:2000786]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of transcription by transcription factor localization [GO:0061586]; regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090266]	protein phosphatase regulator activity [GO:0019888]; protein serine/threonine phosphatase activity [GO:0004722]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; fungal-type vacuole membrane [GO:0000329]; mating projection tip [GO:0043332]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]																
2.22056760615891	2.68523788649461e-26	3.11176408684176	1.50060691729826e-51	2.9901008746522	7.4386646127347e-48	S_cerevisiae	SPGP0G00510	P03965	P03965	CARB_YEAST	CPA2 YJR109C J2002	CPA2		YJR109C	J2002	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Arginine-specific carbamoyl-phosphate synthetase, ammonia chain)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1118	6.3.5.5	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; arginine biosynthetic process [GO:0006526]; citrulline biosynthetic process [GO:0019240]; nitrogen compound metabolic process [GO:0006807]; UTP biosynthetic process [GO:0006228]	aspartate carbamoyltransferase activity [GO:0004070]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; dihydroorotase activity [GO:0004151]; metal ion binding [GO:0046872]	carbamoyl-phosphate synthase complex [GO:0005951]; cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=2 ATP + H2O + hydrogencarbonate + L-glutamine = 2 ADP + carbamoyl phosphate + 2 H(+) + L-glutamate + phosphate; Xref=Rhea:RHEA:18633, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:17544, ChEBI:CHEBI:29985, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:58228, ChEBI:CHEBI:58359, ChEBI:CHEBI:456216; EC=6.3.5.5;		COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 3 Mn(2+) ions per subunit. {ECO:0000250};			PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1.				SUBCELLULAR LOCATION: Cytoplasm.			SUBUNIT: Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.		
2.34822156384082	6.42143630094182e-15	2.13128980825854	1.02535156843849e-12	2.41284631748263	3.32069594050961e-16	S. pastorianus	SPGP0G00530
4.04867991783083	1.4352743036762e-120	4.12260932886275	2.35038474949257e-107	2.4869631102677	5.46547572923085e-49	S_cerevisiae	SPGP0G00870	P47122	P47122	GPN1_YEAST	NPA3 EPA1 GPN1 YJR072C J1821	NPA3	EPA1 GPN1	YJR072C	J1821	GPN-loop GTPase 1 (EC 3.6.5.-) (Essential PCL1-interacting ATPase 1) (GPN-loop GTPase NPA3) (Nucleolar preribosomal-associated protein 3)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	385	3.6.5.-	mitotic sister chromatid cohesion [GO:0007064]; nucleocytoplasmic transport [GO:0006913]; protein import into nucleus [GO:0006606]	ATPase activity [GO:0016887]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	FUNCTION: Small GTPase required for proper nuclear import of RNA polymerase II (RNAPII) (PubMed:20855544, PubMed:21844196). May act at an RNAP assembly step prior to nuclear import (PubMed:23267056). Promotes sister chromatid separation during anaphase (PubMed:21532343). {ECO:0000269|PubMed:15082539, ECO:0000269|PubMed:20855544, ECO:0000269|PubMed:21532343, ECO:0000269|PubMed:21844196, ECO:0000305|PubMed:23267056}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15226434}.			SUBUNIT: Heterodimers with GPN2 or GPN3 (PubMed:23324351, PubMed:23267056). Binds to RNA polymerase II (RNAPII) in a GTP-dependent manner (PubMed:20855544, PubMed:21844196). Interacts with nuclear pore protein NUP133 and nuclear export factor CRM1 (PubMed:21844196). Interacts with PCL1 (PubMed:15082539). {ECO:0000269|PubMed:15082539, ECO:0000269|PubMed:20855544, ECO:0000269|PubMed:21844196, ECO:0000269|PubMed:23267056, ECO:0000269|PubMed:23324351}.		
